Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
royal-blend-sequoia-unisex-extrait-de-parfum-spray-34-oz,Royal Blend Sequoia Unisex Extrait De Parfum Spray 3.4 Oz,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.6,10.8,TRUE,TRUE,https://livish.com/cdn/shop/files/french-avenue-unisex-royal-blend-sequoia-extrait-de-parfum-spray-34-oz-fragrances-6298042000414.jpg?v=1756372204&width=600,1,Royal Blend Sequoia Unisex Extrait De Parfum Spray 3.4 Oz,FALSE,active
scentstory-24-gold-unisex-edt-100ml,Scentstory 24 Gold-unisex-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,14.4,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image-2025-12-24T145334.021.jpg?v=1766580831&width=600,1,Scentstory 24 Gold-unisex-edt-100ml,FALSE,active
les-senteurs-gourmandes-vanille-chocolat-unisex-edp-100ml,Les Senteurs Gourmandes-vanille Chocolat Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.2,14.7,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31154700.png?v=1755668912&width=600,1,Les Senteurs Gourmandes-vanille Chocolat Unisex Edp 100ml,FALSE,active
l-intense-de-blue-roses-vanille-unisex-edp-100ml,L Intense De Blue Roses Vanille Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,16.3,20.4,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31131314.png?v=1755668937&width=600,1,L Intense De Blue Roses Vanille Unisex Edp 100ml,FALSE,active
l-intense-de-blue-oud-ispahan-unisex-edp-100ml,L Intense De Blue Oud Ispahan Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,16.3,20.4,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31130130.png?v=1755668940&width=600,1,L Intense De Blue Oud Ispahan Unisex Edp 100ml,FALSE,active
lintense-de-blue-leather-oud-unisex-edp-100ml,L'intense De Blue-leather Oud Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,16.3,20.4,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31125858.png?v=1755668940&width=600,1,L'intense De Blue-leather Oud Unisex Edp 100ml,FALSE,active
goldfield-banks-ingenious-ginger-unisex-edp-100ml-spray,Goldfield & Banks-ingenious Ginger-unisex-edp 100ml Spray,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,43.75,76.2,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-29152615.png?v=1755668994&width=600,1,Goldfield & Banks-ingenious Ginger-unisex-edp 100ml Spray,FALSE,active
haramain-amber-oud-tobacco-edition-unisex-eau-de-parfum-200ml,Haramain - Amber Oud Tobacco Edition - Unisex - Eau De Parfum 200ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,39.8,42.0,TRUE,TRUE,https://livish.com/cdn/shop/files/ahp1226_-_b.jpg?v=1755669362&width=600,1,Haramain - Amber Oud Tobacco Edition - Unisex - Eau De Parfum 200ml,FALSE,active
haramain-sheikh-unisex-eau-de-parfum-85ml,Haramain - Sheikh - Unisex - Eau De Parfum 85ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.1,8.0,TRUE,TRUE,https://livish.com/cdn/shop/files/ahp1634_combined.jpg?v=1755669388&width=600,1,Haramain - Sheikh - Unisex - Eau De Parfum 85ml,FALSE,active
naseem-perfumes-zainab-perfume-oil-20ml,Naseem Perfumes Zainab Perfume Oil - 20ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,3.5,7.0,TRUE,TRUE,https://livish.com/cdn/shop/files/OIP_1_0181c31f-462e-4af6-8f1f-def585a24d0c.jpg?v=1755670761&width=600,1,Naseem Perfumes Zainab Perfume Oil - 20ml,FALSE,active
musk-ghazal-1-tola-from-al-hakimi-fragrances,Musk Ghazal - 1 Tola from Al Hakimi Fragrances,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,15.0,25.0,TRUE,TRUE,https://livish.com/cdn/shop/files/2_8.jpg?v=1755670763&width=600,1,Musk Ghazal - 1 Tola from Al Hakimi Fragrances,FALSE,active
naseem-perfume-zakiya-dahn-al-oud-12-ml,Naseem Perfume Zakiya Dahn Al Oud - 12 ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,4.5,10.0,TRUE,TRUE,https://livish.com/cdn/shop/files/Zakiya.webp?v=1755670770&width=600,1,Naseem Perfume Zakiya Dahn Al Oud - 12 ml,FALSE,active
givenchy-ysatis-women-edt-100ml,Givenchy Ysatis-women-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,18.75,29.25,TRUE,TRUE,https://livish.com/cdn/shop/files/IMG-2290.jpg?v=1773946634&width=600,1,Givenchy Ysatis-women-edt-100ml,FALSE,active
michael-kors-sexy-amber-women-edp-100ml,Michael Kors Sexy Amber-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.0,13.5,TRUE,TRUE,https://livish.com/cdn/shop/files/michael-kors-sexy-amber-edp-a-a-fragrance-for-women-klinq-022548289655-20511341248675_vfpvgqhx4jnd3r7b.jpg?v=1759949594&width=600,1,Michael Kors Sexy Amber-women-edp-100ml,FALSE,active
guerlain-mon-guerlain-women-edp-intense-100ml,Guerlain Mon Guerlain-women-edp Intense-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,33.75,37.8,TRUE,TRUE,https://livish.com/cdn/shop/files/g013780-3346470137806-mon-g-19-intse-edp-100-ml-spr.jpg?v=1755668290&width=600,1,Guerlain Mon Guerlain-women-edp Intense-100ml,FALSE,active
rihanna-rebl-fleur-women-edp-100ml,Rihanna Reb'l Fleur-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.63,17.36,TRUE,TRUE,https://livish.com/cdn/shop/files/41-qy-b2k-ay-5-l_with_bgc-Picsart-AiImageEnhancer_with_bgc.png?v=1755668325&width=600,1,Rihanna Reb'l Fleur-women-edp-100ml,FALSE,active
parfums-de-marly-valaya-women-edp-75ml,Parfums De Marly Valaya-women-edp-75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,81.25,138.6,TRUE,TRUE,https://livish.com/cdn/shop/files/valaya-perfume-75-pack-1-1-x1-centered.jpg?v=1755668326&width=600,1,Parfums De Marly Valaya-women-edp-75ml,FALSE,active
moschino-fresh-couture-women-edt-100ml,Moschino Fresh Couture-women-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,18.75,21.0,TRUE,TRUE,https://livish.com/cdn/shop/files/moschino-women-s-perfume-moschino-fresh-couture-eau-de-toilette-women-s-perfume-spray-30ml-50ml-100ml-30ml-30761234038943-large.jpg?v=1755668328&width=600,1,Moschino Fresh Couture-women-edt-100ml,FALSE,active
guerlain-la-petite-robe-noire-women-edp-100ml,Guerlain La Petite Robe Noire-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,28.8,43.81,TRUE,TRUE,https://livish.com/cdn/shop/files/y2-f0-y-wxv-zy8z-lz-yv-yi85-lz-m2-yjky-m-tg1-mj-zh-m-dhi-ody-5-n2-fm-yj-zj-yz-ez-zj-m3-nm-uw-xz-e1-mz-mz-mzkuan-bn_with_bgc.png?v=1755668345&width=600,1,Guerlain La Petite Robe Noire-women-edp-100ml,FALSE,active
giorgio-armani-si-passione-women-edp-100ml,Giorgio Armani Si Passione-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,32.5,54.75,TRUE,TRUE,https://livish.com/cdn/shop/files/giorgio_armani_s___passione_eau_de_parfum_spray_100_ml_3614271994844_9230.png?v=1762764806&width=600,1,Giorgio Armani Si Passione-women-edp-100ml,FALSE,active
ralph-lauren-romance-women-edp-100ml,Ralph Lauren Romance-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,20.0,22.4,TRUE,TRUE,https://livish.com/cdn/shop/files/s812388-main-zoom.jpg?v=1755668370&width=600,1,Ralph Lauren Romance-women-edp-100ml,FALSE,active
christian-dior-jadore-women-edp-100ml,Christian Dior J'adore-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,50.0,56.0,TRUE,TRUE,https://livish.com/cdn/shop/files/jadore-edp-l-christian-dior-359550.jpg?v=1755668417&width=600,1,Christian Dior J'adore-women-edp-100ml,FALSE,active
afnan-9pm-pour-femme-purple-women-edp-100ml,Afnan 9pm Pour Femme (Purple)-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,14.42,TRUE,TRUE,https://livish.com/cdn/shop/files/s-l960.jpg?v=1755668445&width=600,1,Afnan 9pm Pour Femme (Purple)-women-edp-100ml,FALSE,active
roberto-cavalli-nero-assoluto-women-edp-75ml,Roberto Cavalli Nero Assoluto-women-edp-75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,23.0,TRUE,TRUE,https://livish.com/cdn/shop/files/saw-019-sa-027-e0293-ecom-still.jpg?v=1755668489&width=600,1,Roberto Cavalli Nero Assoluto-women-edp-75ml,FALSE,active
dolce-gabbana-light-blue-eau-intense-women-edp-100ml,Dolce & Gabbana Light Blue Eau Intense-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,21.9,32.89,TRUE,TRUE,https://livish.com/cdn/shop/files/DOLCE_GABBANALIGHTBLUEEAUINTENSE-WOMEN-EDP-100ML.avif?v=1755668652&width=600,1,Dolce & Gabbana Light Blue Eau Intense-women-edp-100ml,FALSE,active
narciso-rodriguez-narciso-rodriguez-women-edt-100ml,Narciso Rodriguez Narciso Rodriguez-women-edt-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,21.25,23.8,TRUE,TRUE,https://livish.com/cdn/shop/files/NARCISORODRIGUEZNARCISORODRIGUEZ-WOMEN-EDT-100ML.avif?v=1755668881&width=600,1,Narciso Rodriguez Narciso Rodriguez-women-edt-100ml,FALSE,active
burberry-weekend-women-edp-100ml,Burberry Weekend-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,19.32,TRUE,TRUE,https://livish.com/cdn/shop/files/burberry-weekend-burberry-edp-spray-33-oz-w-3614226905284_2.jpg?v=1757769628&width=600,1,Burberry Weekend-women-edp-100ml,FALSE,active
nina-ricci-premier-jour-women-edp-100ml,Nina Ricci Premier Jour-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,25.62,TRUE,TRUE,https://livish.com/cdn/shop/files/375x500.520.avif?v=1755668904&width=600,1,Nina Ricci Premier Jour-women-edp-100ml,FALSE,active
les-senteurs-gourmandes-black-oud-edp-100ml-for-women,Les Senteurs Gourmandes - Black Oud-edp 100ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.2,14.7,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31154156.png?v=1755668914&width=600,1,Les Senteurs Gourmandes - Black Oud-edp 100ml For Women,FALSE,active
lalique-satine-edp-100ml-for-women,Lalique-satine-edp 100ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,38.4,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31152132.png?v=1755668919&width=600,1,Lalique-satine-edp 100ml For Women,FALSE,active
haramain-junoon-noir-eau-de-parfum-75ml-for-women,Haramain - Junoon Noir - Eau De Parfum 75ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,15.5,17.0,TRUE,TRUE,https://livish.com/cdn/shop/files/1085b.jpg?v=1755669342&width=600,1,Haramain - Junoon Noir - Eau De Parfum 75ml For Women,FALSE,active
naseem-perfumes-aura-80ml,Naseem Perfumes Aura - 80ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.0,8.0,TRUE,TRUE,https://livish.com/cdn/shop/files/AuraBottle600x600px_2_22bed15b-5062-4333-9661-315131fe326d.webp?v=1755670751&width=600,1,Naseem Perfumes Aura - 80ml,FALSE,active
matiere-premiere-vanilla-powder-unisex-extrait-de-parfum-100ml,Matiere Premiere Vanilla Powder Unisex Extrait de Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,112.5,126.0,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image-2026-04-15T100442.404.jpg?v=1776240290&width=600,1,Matiere Premiere Vanilla Powder Unisex Extrait de Parfum 100ml,FALSE,active
lanvin-rumeur-women-edp-100ml,Lanvin  Rumeur Women Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,11.2,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-14T122854.250.jpg?v=1776162594&width=600,1,Lanvin  Rumeur Women Edp 100ML,FALSE,active
guerlain-l-homme-ideal-platine-prive-edt-100ml,Guerlain L Homme Ideal Platine Prive Edt 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,32.5,36.4,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T133137.696.jpg?v=1776080264&width=600,1,Guerlain L Homme Ideal Platine Prive Edt 100ML,FALSE,active
guerlain-linstant-de-guerlain-pour-homme-edp-100ml,Guerlain L'instant De Guerlain Pour Homme Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,32.5,36.4,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T132733.554.jpg?v=1776079727&width=600,1,Guerlain L'instant De Guerlain Pour Homme Edp 100ML,FALSE,active
guerlain-ideal-l-homme-extreme-edp-100ml,Guerlain Ideal L' Homme Extreme Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,27.5,30.8,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T131019.158.jpg?v=1776078689&width=600,1,Guerlain Ideal L' Homme Extreme Edp 100ML,FALSE,active
hermes-terre-dhermes-eau-intense-vetiver-for-men-edp-100ml,Hermes Terre D'hermes eau Intense Vetiver For Men Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,27.5,30.8,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T123104.949.jpg?v=1776076443&width=600,1,Hermes Terre D'hermes eau Intense Vetiver For Men Edp 100ML,FALSE,active
hermes-barenia-women-edp-100ml,Hermes Barenia Women Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,31.25,35.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T122634.979.jpg?v=1776076126&width=600,1,Hermes Barenia Women Edp 100ML,FALSE,active
hermes-barenia-women-intense-edp-100ml,Hermes Barenia Women Intense Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,33.75,37.8,TRUE,TRUE,https://livish.com/cdn/shop/files/0cf261a1-afc9-44c7-9617-4df93c9a6530-1000x989.8753894081-H6ntP1AuYAkd3IMjPYLLhYetbxjr1RBR9OTbc6Ss.jpg?v=1776075629&width=600,1,Hermes Barenia Women Intense Edp 100ML,FALSE,active
givenchy-linterdit-women-parfum-80ml,Givenchy L'Interdit Women Parfum 80ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,42.5,47.6,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T114529.614.png?v=1776073634&width=600,1,Givenchy L'Interdit Women Parfum 80ML,FALSE,active
kenzo-homme-indigo-edp-110ml,Kenzo Homme Indigo Edp 110ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,32.5,36.4,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-13T113528.137.jpg?v=1776073383&width=600,1,Kenzo Homme Indigo Edp 110ML,FALSE,active
kenzo-jungle-pour-femme-edp-100ml,Kenzo Jungle Pour Femme Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,20.0,22.4,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image-2026-04-13T102726.837.jpg?v=1776068932&width=600,1,Kenzo Jungle Pour Femme Edp 100ML,FALSE,active
moudon-lumia-extrait-de-parfum-for-unisex-100ml,Moudon Lumia Extrait De Parfum For Unisex 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,25.0,28.0,TRUE,TRUE,https://livish.com/cdn/shop/files/MOUDONLUMIA_U_EXTRAITDEPARFUM100mlFR_720x_08712be9-a832-4932-94da-5b1b85819e09.jpg?v=1776005558&width=600,1,Moudon Lumia Extrait De Parfum For Unisex 100ml,FALSE,active
shiseido-zen-for-woman-edp-100ml,Shiseido Zen For Woman Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,19.6,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-04-12T153916.604.jpg?v=1776001224&width=600,1,Shiseido Zen For Woman Edp 100ML,FALSE,active
victorias-secret-bombshell-women-edp-100ml,Victoria's Secret Bombshell Women Edp 100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,31.25,35.0,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image-2026-04-12T141120.940.jpg?v=1775995955&width=600,1,Victoria's Secret Bombshell Women Edp 100ML,FALSE,active
